Entry	Gene names  (primary )	Cross-reference (FlyBase)
P11147	Hsc70-4	FBgn0266599;
P02828	Hsp83	FBgn0001233;
P41374	eIF-2alpha	FBgn0261609;
Q24185	hook	FBgn0001202;
Q9W265	T3dh	FBgn0017482;
Q95SP2	sip3	FBgn0039875;
P22979	Hsp67Bc	FBgn0001229;
P11146	Hsc70-2	FBgn0001217;
O46339	hth	FBgn0001235;
Q02645	hts	FBgn0263391;
P05084	hb	FBgn0001180;
Q8T0R7	Idgf5	FBgn0064237;
P22813	Hsf	FBgn0001222;
Q9NFT9	Hex-t1	FBgn0042711;
A1ZAW5	icln	FBgn0029079;
Q8MM24	Idgf1	FBgn0020416;
P02517	Hsp26	FBgn0001225;
Q9VG58	Hsp70Bbb	FBgn0051354;
P29845	Hsc70-5	FBgn0001220;
Q9VFJ3	HtrA2	FBgn0038233;
Q9W303	Idgf4	FBgn0026415;
Q9VWH4	l(1)G0156	FBgn0027291;
Q9VHS8	eIF4AIII	FBgn0037573;
Q9VXK6	eIF5	FBgn0030719;
Q9W1R4	Ice1	FBgn0034853;
Q8SZZ8	Ice2	FBgn0038860;
Q8MLZ7	Idgf3	FBgn0020414;
Q9VGG6		FBgn0037962;
Q9VQS5	Che-13	FBgn0031550;
Q9VM64	ihog	FBgn0031872;
Q9VEZ5	ird5	FBgn0024222;
Q9VVT2	Indy	FBgn0036816;
Q9NFT7	Hex-t2	FBgn0042710;
P36951	Gip	FBgn0011770;
Q9V3D4	Idgf2	FBgn0020415;
P82705	IM4	FBgn0040653;
Q07152	ras	FBgn0003204;
Q9VYF2		FBgn0030465;
O97477	Inos	FBgn0025885;
P09208	InR	FBgn0283499;
P22817	Ide	FBgn0001247;
P41375	eIF-2beta	FBgn0004926;
Q24208	eIF-2gamma	FBgn0263740;
Q02748	eIF-4a	FBgn0001942;
Q9GU68	eIF-5A	FBgn0034967;
P56538	eIF6	FBgn0034915;
Q9VG73		FBgn0038046;
P82706	IM1	FBgn0034329;
P82701	IM18	FBgn0067903;
O18388	Fs(2)Ket	FBgn0262743;
P29681	ImpE2	FBgn0001254;
Q9VR07	ine	FBgn0011603;
Q8SYK5	insv	FBgn0031434;
Q9VWL5	Inx5	FBgn0030989;
P24350	acj6	FBgn0000028;
Q9W2Q7	Ipk1	FBgn0050295;
Q9V8G0	IM3	FBgn0040736;
O61643	Actbeta	FBgn0024913;
Q9VT51	Ilp2	FBgn0036046;
Q9VRX6	zpg	FBgn0024177;
P48598	eIF-4E	FBgn0015218;
Q8ML70	IMPP; 	FBgn0053470;FBgn0033835;
Q9VT52	Ilp3	FBgn0044050;
Q9V427	Inx2	FBgn0027108;
P11584	mys	FBgn0004657;
Q9VMW7		FBgn0031663;
P29993	Itp-r83A	FBgn0010051;
Q24008	inaD	FBgn0001263;
Q9VT50	Ilp1	FBgn0044051;
Q7KUD5	Ilp5	FBgn0044048;
Q9W4Z4	Ilp6	FBgn0044047;
Q9VPH0	in	FBgn0001259;
Q9VAS7	Inx3	FBgn0265274;
Q9V3W6	Inx7	FBgn0027106;
Q9VPI2	Ir21a	FBgn0031209;
Q8T3X9	l(1)G0136	FBgn0026666;
Q24368	Iswi	FBgn0011604;
Q24247	mew	FBgn0004456;
P12080	if	FBgn0001250;
Q9W0K0	Aplip1	FBgn0040281;
Q9I7K0	Jupiter	FBgn0051363;
Q9V8F5	IM23	FBgn0034328;
P52295	Pen	FBgn0267727;
Q24592	hop	FBgn0004864;
P92208	bsk	FBgn0000229;
P13468	fs(1)K10	FBgn0000810;
Q9U915	Adk2	FBgn0283494;
Q7JYV7	Ak6	FBgn0033754;
O77150	IM2	FBgn0025583;
P83869	IM14	FBgn0067905;
Q09024	ImpL2	FBgn0001257;
Q9VDQ0	Indy-2	FBgn0260466;
Q9VDY1	Ino80	FBgn0086613;
Q9VT53	Ilp4	FBgn0044049;
P27716	ogre	FBgn0004646;
Q9VR82	Inx6	FBgn0027107;
Q9XTN2	chico	FBgn0024248;
Q9W1M8	ItgaPS5	FBgn0034880;
Q7K1V5	jagn	FBgn0037374;
P20349	janB	FBgn0001281;
Q9TVP3	jdp	FBgn0027654;
Q9VD28	PSR	FBgn0038948;
P54367	CkIalpha	FBgn0015024;
Q9W4Q9	Ilp7	FBgn0044046;
Q7PLS8	IntS3	FBgn0262117;
O77460	Nurf-38	FBgn0016687;
O44386	scb	FBgn0003328;
Q9V7A4	ItgaPS4	FBgn0034005;
Q27591	Itgbn	FBgn0010395;
P18289	Jra	FBgn0001291;
P48610	Argk	FBgn0000116;
E9NA96	Ir25a	FBgn0031634;
Q9VJ97		FBgn0032671;
P08510	Sh	FBgn0003380;
Q9V6L0	Kdm4B	FBgn0053182;
Q9VMJ7	lid	FBgn0031759;
Q7KHG2	jing	FBgn0086655;
Q02280	eag	FBgn0000535;
Q7KVW5	SK	FBgn0029761;
P16911	Pka-C2	FBgn0000274;
P20348	janA	FBgn0001280;
Q9VHH9	Kdm2	FBgn0037659;
Q9V3I5	JIL-1	FBgn0020412;
Q9GQF1	syd	FBgn0024187;
Q9W422		FBgn0029853;
P81900	Pka-R2	FBgn0022382;
Q00168	CaMKII	FBgn0264607;
P17970	Shab	FBgn0262593;
Q9V333	Kdm4A	FBgn0033233;
Q9VFG8	kibra	FBgn0262127;
P16905	Pka-R1	FBgn0259243;
Q9VLW2		FBgn0031955;
Q9W1U4	Klp59C	FBgn0034824;
Q9VWH8	ksh	FBgn0040890;
P10734	kni	FBgn0001320;
Q9VLS1		FBgn0031995;
Q9VJK8	jhamt	FBgn0028841;
P12370	Pka-C1	FBgn0000273;
Q9VMX1		FBgn0031659;
P17972	Shaw	FBgn0003386;
P16912	Pka-C3	FBgn0000489;
O77459	ken	FBgn0011236;
Q960Z0	Klp10A	FBgn0030268;
Q9VPU8	dbe	FBgn0020305;
Q9V4L4	kappaB-Ras	FBgn0040513;
P17971	Shal	FBgn0005564;
Q04652	kel	FBgn0001301;
P17210	Khc	FBgn0001308;
Q9VUU5	dbo	FBgn0040230;
P83099	Pkcdelta	FBgn0259680;
O62619	PyK	FBgn0267385;
P10105	lab	FBgn0002522;
Q9VMC9	KFase	FBgn0031821;
Q03043	for	FBgn0000721;
A1ZAJ2	unc-104	FBgn0267002;
P46824	Klc	FBgn0010235;
Q9VPC0	Pitslre	FBgn0016696;
P13677	inaC	FBgn0004784;
P08155	Kr-h1	FBgn0266450;
Q9VLS9		FBgn0031987;
P11046	LanB1	FBgn0261800;
Q03427	LamC	FBgn0010397;
Q9VAW5	larp	FBgn0261618;
Q8I7C3	Lasp	FBgn0063485;
P40796	La	FBgn0011638;
P07189	Lcp4	FBgn0002535;
Q03042	Pkg21D	FBgn0000442;
P32023	for	FBgn0000721;
Q9VB25	Klp98A	FBgn0004387;
Q9W391		FBgn0030087;
P05130	Pkc53E	FBgn0003091;
P13678	Pkc98E	FBgn0003093;
Q9VTY4		FBgn0036291;
P16621	Lar	FBgn0000464;
Q24188	lbm	FBgn0016032;
Q7JZV0	Cpr47Eg	FBgn0086519;
A1ZB86	slim	FBgn0261477;
P46867	Klp68D	FBgn0004381;
P13054	knrl	FBgn0001323;
O18391	kraken	FBgn0020545;
P15215	LanB2	FBgn0267348;
Q7KRY7	scrib	FBgn0263289;
P07188	Lcp3	FBgn0002534;
Q9W0H3		FBgn0035206;
Q59DY5	lectin-37Db	FBgn0053533;
P46863	Klp61F	FBgn0004378;
Q05652	pll	FBgn0010441;
P11346	phl	FBgn0003079;
Q8INQ7		FBgn0051460;
O46072	kz	FBgn0001330;
Q8MLV1	LBR	FBgn0034657;
P92201	Lcp65Ag1; Lcp65Ag2	FBgn0020638;FBgn0020637;
Q95028	ImpL3	FBgn0001258;
Q9VTU0		FBgn0036254;
P07247	Kr	FBgn0001325;
Q0E9G3	Nop17l	FBgn0033224;
P18486	amd	FBgn0000075;
P82147	l(2)efl	FBgn0011296;
P07187	Lcp2	FBgn0002533;
P92192	Lcp65Ab1; Lcp65Ab2	FBgn0020644;FBgn0020643;
Q59DY6	lectin-37Da	FBgn0053532;
Q9VRN5	lin-28	FBgn0035626;
Q9V4Z9	lin	FBgn0002552;
A1Z746	cn	FBgn0000337;
Q9VFK6	pr-set7	FBgn0011474;
Q9V447	Kr-h2	FBgn0266449;
Q23976	Irbp	FBgn0011774;
P24156	l(2)37Cc	FBgn0002031;
Q9V574	l(2)k10201	FBgn0016970;
P08928	Lam	FBgn0002525;
Q00174	LanA	FBgn0002526;
P82384	Lcp9	FBgn0025578;
Q9VH19	Invadolysin	FBgn0086359;
Q867Z4	lola	FBgn0283521;
P91660	l(2)03659	FBgn0010549;
Q24371	l(2)dtl	FBgn0013548;
P08111	l(2)gl	FBgn0002121;
Q24372	Lac	FBgn0010238;
Q9Y0Y7		FBgn0027498;
Q9V780	Lap1	FBgn0033984;
Q94901	lark	FBgn0011640;
P81829	Lk	FBgn0028418;
O61267	lok	FBgn0019686;
P42283	lola	FBgn0283521;
P02839	Lcp1	FBgn0002531;
Q9VC35	lili	FBgn0027539;
Q7JQW6	Las	FBgn0029158;
Q86S05	lig	FBgn0020279;
O46107	Lip1	FBgn0023496;
O46108	Lip3	FBgn0023495;
Q9V5M6	lola	FBgn0283521;
Q7KUT2	Lon	FBgn0036892;
Q9VDL1		FBgn0038806;
A1Z7G7	Cirl	FBgn0033313;
A1Z9E2	mip120	FBgn0033846;
Q9VN27		FBgn0037251;
P42284	lola	FBgn0283521;
Q9W349	lz	FBgn0002576;
P11996	Lsp1beta	FBgn0002563;
Q9V8I2		FBgn0034350;
Q7KN79		FBgn0027525;
Q8IR79	LIMK1	FBgn0041203;
Q7KNS3	Lis-1	FBgn0015754;
Q9V5M3	lola	FBgn0283521;
Q9VT67		FBgn0036057;
Q9VCI3	Lsd-1	FBgn0039114;
P11995	Lsp1alpha	FBgn0002562;
Q8MSS1	lva	FBgn0029688;
Q08694	LysB	FBgn0004425;
P37161	LysX	FBgn0004431;
Q8MRQ4		FBgn0037689;
P14083	lov	FBgn0266129;
Q9VJD2		FBgn0032642;
Q9VYR0		FBgn0030364;
P37159	LysE	FBgn0004428;
P83104	Takl1	FBgn0046689;
Q9V3Q6	Tak1	FBgn0026323;
Q9U3W6	mab-21	FBgn0029003;
P07190	Mal-A1	FBgn0002570;
P21519	mam	FBgn0002643;
Q7KQZ4	lola	FBgn0283521;
Q7KRI2	lolal	FBgn0022238;
Q9W590	Ns3	FBgn0266284;
P11997	Lsp1gamma	FBgn0002564;
Q24388	Lsp2	FBgn0002565;
P83971	LysA; LysC	FBgn0011201;FBgn0004426;
P29615	LysP	FBgn0004429;
Q95UN8	slpr	FBgn0030018;
Q9VHD2	GstZ2	FBgn0037697;
P07191	Mal-A2	FBgn0002569;
Q9VW97	Su(var)3-3	FBgn0260397;
P53624	alpha-Man-Ia	FBgn0259170;
P23226	Map205	FBgn0002645;
Q9VHD3	GstZ1	FBgn0037696;
P07192	Mal-A3	FBgn0002571;
Q7JRE4	MAN1	FBgn0034962;
Q7K3L1	mars	FBgn0033845;
Q9VVX5	nes	FBgn0026630;
Q9VM60		FBgn0031875;
Q9VXY7	Lsd-2	FBgn0030608;
Q9VB70		FBgn0039492;
Q9W328	Lst8	FBgn0264691;
Q9VK13	Mabi	FBgn0032493;
Q9VXY2	Rab3-GEF	FBgn0030613;
Q24451	alpha-Man-II	FBgn0011740;
Q26454	dpa	FBgn0015929;
Q9W445	MCTS1	FBgn0029833;
Q9VW09	l(3)76BDr	FBgn0262517;
Q9VZL6		FBgn0035469;
P83972	LysD	FBgn0004427;
Q9VNS0	mael	FBgn0016034;
P49071	MAPk-Ak2	FBgn0013987;
Q7YU24	Marf	FBgn0029870;
P91664	Max	FBgn0017578;
O16011	mbl	FBgn0265487;
P52302	l(3)mbn	FBgn0002440;
P49735	Mcm2	FBgn0014861;
Q9XYU0	Mcm7	FBgn0020633;
Q9VS38	MED4	FBgn0035754;
Q9GYV9	MED7	FBgn0051390;
P37160	LysS	FBgn0004430;
P42003	Mad	FBgn0011648;
Q9VGW6	Mcm5	FBgn0017577;
Q9GYU7	MED10	FBgn0036581;
Q9VP05	MED1	FBgn0037109;
Q9VBQ9	MED28	FBgn0039337;
Q8MSX2	MED6	FBgn0024330;
Q9VJQ4	l(2)35Bd	FBgn0001974;
Q00449	Mdr49	FBgn0004512;
Q9VVS4	MED11	FBgn0036811;
Q7KBL8	ix	FBgn0001276;
Q9VIK9		FBgn0032873;
Q9VLP7		FBgn0032016;
Q7K3B9		FBgn0033994;
P23487	mex1	FBgn0004228;
Q9Y106		FBgn0027546;
Q9VPM5	mbm	FBgn0086912;
Q9V9A7	l(2)04524	FBgn0042083;
Q9VIE6	Mcm10	FBgn0032929;
Q9V461	Mcm6	FBgn0025815;
Q9VF30	rec	FBgn0003227;
Q9Y149	MED15	FBgn0027592;
Q9W278	MED16	FBgn0034707;
Q9XZT1	MED18	FBgn0026873;
Q9VNG0	MED27	FBgn0037359;
Q9W0P3	MED30	FBgn0035149;
Q8T9B6	boca	FBgn0004132;
Q8IR45		FBgn0052590;
Q9XYU1	Mcm3	FBgn0024332;
Q9VW47	kto	FBgn0001324;
Q7KTX8	skd	FBgn0003415;
Q9W0P8	MED14	FBgn0035145;
Q9V4F9	MED26	FBgn0039923;
A1ZBT5	MED8	FBgn0034503;
Q9VS24	melt	FBgn0023001;
Q24564	Mer	FBgn0086384;
Q9VGY5		FBgn0037822;
Q86BA1	Mical	FBgn0053208;
Q9VVL6	MED19	FBgn0036761;
Q9W1X7	MED23	FBgn0034795;
Q9VSF2	MED24	FBgn0035851;
Q8IH24	MED31	FBgn0037262;
A1ZB42	MED9	FBgn0260401;
Q8MT36	Mes-4	FBgn0039559;
Q86BS6	metl	FBgn0035247;
Q9VAY3	mfrn	FBgn0039561;
Q960V3	milt	FBgn0262872;
Q00748	Mdr65	FBgn0004513;
Q9V6U9		FBgn0033883;
Q9VEC1	MED17	FBgn0038578;
Q9V439	MED22	FBgn0040339;
Q9VDR1	MED25	FBgn0038760;
P40791	Mef2	FBgn0011656;
Q0KHY3	mesh	FBgn0051004;
Q9VVH3	QIL1	FBgn0036726;
Q9VVF7	Mip	FBgn0036713;
P83100	p38c	FBgn0267339;
P06742	Mlc1	FBgn0002772;
P54357	Mlc-c	FBgn0004687;
P53777	Mlp60A	FBgn0259209;
P91641	MED20	FBgn0013531;
Q9W5P1	MED21	FBgn0040020;
P40320	Sam-S	FBgn0005278;
P49028	mago	FBgn0002736;
Q9VUX2	mib1	FBgn0263601;
P91928	Mitofilin	FBgn0019960;
Q24400	Mlp84B	FBgn0014863;
O46089		FBgn0023513;
P49657	mnb	FBgn0259168;
Q9VAM9	Mesh1	FBgn0039650;
Q9W3F7	miga	FBgn0030037;
Q9NKV0	Mlf	FBgn0034051;
Q7K0E3	Mob4	FBgn0259483;
P46150	Moe	FBgn0011661;
O61443	p38b	FBgn0024846;
Q7KW39		FBgn0023537;
P91891	Mo25	FBgn0017572;
Q9VL13	Mob3	FBgn0259482;
O62618	Mpk2	FBgn0015765;
P24785	mle	FBgn0002774;
P18432	Mlc2	FBgn0002773;
Q8IQF1	Mocs1	FBgn0263241;
Q9VLR9	PGAP5	FBgn0031997;
Q9VMW8		FBgn0031662;
Q9V492		FBgn0039930;
Q9VDT6		FBgn0038737;
A2VEI2		FBgn0031893;
Q9VBX2	Mocs2	FBgn0039280;
Q9W534	moody	FBgn0025631;
P20483	stg	FBgn0003525;
Q7JUX9	trmt10c	FBgn0034351;
P43248	spel1	FBgn0015546;
Q9VQ89	mio	FBgn0031399;
Q8IMX7	Miro	FBgn0039140;
P0C919	Mocs2	FBgn0260229;
Q9VRA2	mal	FBgn0002641;
P13469	mod	FBgn0002780;
P14318	Mp20	FBgn0002789;
Q9V3J3	Mst57Dc	FBgn0011670;
Q9V813	Mtap	FBgn0034215;
Q95RA8	mats	FBgn0038965;
Q8IQG1	Mob2	FBgn0259481;
Q9VLJ8		FBgn0032054;
O02193	mof	FBgn0014340;
Q9VLT1	mon2	FBgn0031985;
Q9VUY0		FBgn0036565;
P10333	Acp26Aa	FBgn0002855;
Q01643	Mst84Db	FBgn0004173;
Q9VLP3		FBgn0032020;
P11956	MtnB	FBgn0002869;
Q8I9B4	MtnD	FBgn0053192;
Q9VCU5		FBgn0039020;
Q9VXD9	mthl1	FBgn0030766;
Q9V817	mthl4	FBgn0034219;
Q9VSE7	mthl7	FBgn0035847;
Q86B87	mod(mdg4)	FBgn0002781;
Q7KSC4	Mpc1	FBgn0038662;
Q01644	Mst84Dc	FBgn0004174;
P04357	MtnA	FBgn0002868;
P83119	mthl12	FBgn0045442;
Q24395	Mtk	FBgn0014865;
Q6NP60	olf413	FBgn0037153;
Q9VKJ1		FBgn0032348;
Q9VW14		FBgn0036889;
P08175	Mst87F	FBgn0002862;
Q9VUM0	Msh6	FBgn0036486;
P50536	msl-3	FBgn0002775;
Q8INK9	SelR	FBgn0267376;
O01939	mst	FBgn0020272;
O97148	mth	FBgn0023000;
Q23973	mtrm	FBgn0010431;
Q9VHB6		FBgn0037710;
Q9VBL6	Mst57Da	FBgn0011668;
Q01642	Mst84Da	FBgn0004172;
Q9VVE5	Rbp6	FBgn0260943;
Q9VGG8	mthl5	FBgn0037960;
Q9W0V7	mthl8	FBgn0052475;
P50535	msl-1	FBgn0005617;
P50534	msl-2	FBgn0005616;
Q24437	Mst40	FBgn0011667;
P83501	msta	FBgn0053548;
Q9VDN2	MtnC	FBgn0038790;
Q9VY93		FBgn0030518;
Q9W4N2		FBgn0029693;
Q23978	Myo31DF	FBgn0086347;
P10334	Acp26Ab	FBgn0002856;
Q9VBL7	Mst57Db	FBgn0011669;
Q01645	Mst84Dd	FBgn0004175;
P08761	Eip71CD	FBgn0000565;
Q9VCE6	Ime4	FBgn0039139;
Q9V818	mthl3	FBgn0028956;
Q9VS77	mthl6	FBgn0035789;
Q9V9X4		FBgn0039849;
Q6AWN0	Adi1	FBgn0052068;
O46040	msta	FBgn0053548;
Q04448	Nmdmc	FBgn0010222;
Q9W0R5	mthl10	FBgn0035132;
Q23979	Myo61F	FBgn0010246;
Q9V3Z6	ck	FBgn0000317;
Q99323	zip	FBgn0265434;
P83118	mthl11	FBgn0045443;
Q8SYV9	mthl14	FBgn0052476;
Q9VRN2	mthl2	FBgn0035623;
Q9W0R6	mthl9	FBgn0035131;
Q9W5B6		FBgn0040337;
Q9VG76		FBgn0038043;
P05661	Mhc	FBgn0264695;
Q9VR81		FBgn0031099;
Q9VLP4	mtsh	FBgn0262598;
Q9VR35	mxt	FBgn0031637;
P35415	Prm	FBgn0003149;
Q95RC0		FBgn0024362;
Q94518	Nacalpha	FBgn0086904;
Q8SYS7		FBgn0262115;
Q9VIF1	Nbr	FBgn0032924;
Q95SX8	Naa60	FBgn0036039;
Q9W3C1	l(1)G0020	FBgn0027330;
Q9V9V9		FBgn0039859;
P42325	Nca	FBgn0013303;
P49283	Mvl	FBgn0011672;
Q7JVR7		FBgn0040754;
Q59E55	nab	FBgn0259986;
Q9W4E2	rg	FBgn0266098;
Q9VJQ5	NC2beta	FBgn0028926;
Q9V3L6	Cbp20	FBgn0022943;
P04197	Myb	FBgn0002914;
Q9W4S7	dm	FBgn0262656;
Q9W1A2		FBgn0034982;
Q9W4C5	NAAT1	FBgn0029762;
Q9VYA0		FBgn0030512;
Q9VA70	CDase	FBgn0039774;
P20480	ncd	FBgn0002924;
Q9VN12		FBgn0037238;
Q24134	TH1	FBgn0010416;
Q9VBX1	Clbn	FBgn0259152;
Q24568	NetB	FBgn0015774;
P22816	nau	FBgn0002922;
Q01989	jar	FBgn0011225;
P35416	Prm	FBgn0003149;
Q9VDQ7	psidin	FBgn0243511;
Q7K4N3	Cbp80	FBgn0022942;
Q9VI25	Neurochondrin	FBgn0037447;
Q9VYS5	sicily	FBgn0030352;
Q24567	NetA	FBgn0015773;
P40141	ng4	FBgn0010296;
O61365	Nach	FBgn0024319;
Q9VJ62		FBgn0032701;
P25724	nos	FBgn0002962;
Q9I7K6		FBgn0037624;
P08879	awd	FBgn0000150;
Q9VXB0		FBgn0030791;
Q9VVI3	Nedd4	FBgn0259174;
P61849	Dms	FBgn0011581;
Q9VFS2	ninaB	FBgn0002937;
Q86NP2	Nelf-A	FBgn0038872;
Q8SY96	; ; 	FBgn0052500;FBgn0052857;FBgn0053502;
P40140	ng3	FBgn0010295;
Q7KRR5	Pngl	FBgn0033050;
P10676	ninaC	FBgn0002938;
Q24418	Nmdar1	FBgn0010399;
Q9VVW8		FBgn0036848;
Q9U6A0	Nckx30C	FBgn0028704;
Q9VCG4	Ndc1	FBgn0039125;
Q9VT70	nudE	FBgn0036059;
P91929	ND-42	FBgn0019957;
Q94511	ND-75	FBgn0017566;
Q9Y113	NELF-B	FBgn0027553;
Q9W4J5		FBgn0029714;
P23938	ng1	FBgn0002933;
Q7PLI2	Nipped-B	FBgn0026401;
Q27415	Nlp	FBgn0016685;
P18105	nod	FBgn0002948;
Q9V5P6		FBgn0033548;
P07207	N	FBgn0004647;
Q27597	Cpr	FBgn0015623;
Q9V3L1	sfl	FBgn0020251;
Q9VH39		FBgn0037777;
Q9VJ33	Nedd8	FBgn0032725;
Q8T0B1		FBgn0036090;
Q94527	Rel	FBgn0014018;
Q9V3U2	NHP2	FBgn0029148;
Q9VPR4	Nle	FBgn0021874;
Q9W020		FBgn0035336;
Q9VWV8		FBgn0030915;
Q9VGR2		FBgn0037880;
P92204	Nelf-E	FBgn0017430;
Q9GYV5	key	FBgn0041205;
P29503	neur	FBgn0002932;
Q9VKD3		FBgn0032393;
P40139	ng2	FBgn0010294;
A6MHQ4	NKAIN	FBgn0085442;
Q9VVV9	nkd	FBgn0002945;
Q9VBP9	Npl4	FBgn0039348;
Q9VU58	Nplp2	FBgn0040813;
Q9VXA0	Nprl2	FBgn0030800;
Q9W376		FBgn0030099;
Q9U3Z7	hoip	FBgn0015393;
Q9VGP2	ninaG	FBgn0037896;
Q9VI82		FBgn0037489;
A1ZA92		FBgn0034073;
Q9W0W6	Nplp1	FBgn0035092;
Q27333	l(2)not	FBgn0011297;
O76464	NitFhit	FBgn0024945;
Q7KRY6	ball	FBgn0027889;
Q9VC27	nct	FBgn0039234;
Q9NK57	anon-35F/36A	FBgn0014092;
Q7K4H4		FBgn0266570;
Q9V411	Non1	FBgn0028473;
O46106	noi	FBgn0014366;
Q04047	nonA	FBgn0004227;
Q27571	Nos	FBgn0011676;
Q9VUX3	Notum	FBgn0044028;
Q9VV28	Nplp3	FBgn0042201;
Q9Y0Y6	Madm	FBgn0027497;
P18929	mt:ND1	FBgn0013679;
O61613	Nmt	FBgn0020392;
Q9VY99	NnaD	FBgn0265726;
Q9W2Y3		FBgn0030178;
Q24423	noc	FBgn0005771;
Q8IH00	Mat89Ba	FBgn0261286;
Q9VVR1	not	FBgn0013717;
Q9VQ62	Npc2a	FBgn0031381;
Q9VNM1	NPFR	FBgn0037408;
Q9VQ66	Nplp4	FBgn0040717;
Q9VKJ3	Nup160	FBgn0262647;
Q9W0T1	E(bx)	FBgn0000541;
P98159	ndl	FBgn0002926;
Q9VXK0	Nipsnap	FBgn0030724;
Q9VIF0		FBgn0032925;
Q9VEJ2	l(3)07882	FBgn0010926;
P25931	RYa-R	FBgn0004842;
Q9VEG9	nrm	FBgn0038536;
P23654	Nrt	FBgn0004108;
P82149	l(2)not2	FBgn0011297;
Q9W1X4	Nup214	FBgn0010660;
P16320	NOF	FBgn0044029;
Q9VUB4	Nprl3	FBgn0036397;
Q9W4M9	Nsun2	FBgn0026079;
Q9VET0	NPF	FBgn0027109;
P46461	comt	FBgn0000346;
Q6NN40	Ntmt	FBgn0033457;
P18934	mt:ND4L	FBgn0013683;
Q9VJI9		FBgn0032597;
P32845	nullo	FBgn0004143;
Q9V6B9	Nup54	FBgn0033737;
P22270	Oct-TyrR	FBgn0004514;
Q27377	a10	FBgn0011293;
Q9V8Y2	Obp56a	FBgn0034468;
Q9V938	Obp57e	FBgn0050145;
P54193	Obp83a	FBgn0011281;
P54185	a5	FBgn0011294;
P20241	Nrg	FBgn0264975;
Q94887	Nrx-IV	FBgn0013997;
Q9VZS6		FBgn0035421;
Q7K2Y9	tun	FBgn0034046;
Q9VXE6	Nup153	FBgn0061200;
P03896	mt:ND2	FBgn0013680;
Q9NLA6	oaf	FBgn0011818;
Q9VCZ3	Octbeta1R	FBgn0038980;
Q4LBB6	Octbeta3R	FBgn0250910;
Q9VMA0	Nse1	FBgn0031848;
P54351	Nsf2	FBgn0266464;
P18930	mt:ND3	FBgn0013681;
P18932	mt:ND5	FBgn0013684;
P54361	Oda	FBgn0014184;
Q8MKK0	Obp57a	FBgn0043535;
P54191	Obp69a	FBgn0011279;
Q9VAJ4	Obp99a	FBgn0039678;
Q9VTX8		FBgn0036286;
Q24432	bi	FBgn0000179;
P39768	opa	FBgn0003002;
Q9GYU8	mbo	FBgn0026207;
Q8SX86	ntc	FBgn0035461;
Q7JQF1	Oamb	FBgn0024944;
Q9V931	Obp57c	FBgn0034509;
Q9NJB5	onecut	FBgn0028996;
Q9VYZ1	Or10a	FBgn0030298;
Q9V6H2	Or49b	FBgn0028963;
P81923	Or59a	FBgn0026384;
Q9VT08	Or67a	FBgn0036009;
P82985	Or69a	FBgn0041622;
Q9VHQ2	Or85d	FBgn0037594;
Q24434	ord	FBgn0003009;
P25158	osk	FBgn0003015;
P18931	mt:ND4	FBgn0262952;
P18933	mt:ND6	FBgn0013685;
Q9VPD2		FBgn0037011;
P16554	numb	FBgn0002973;
Q9VDV3	Nup58	FBgn0038722;
Q9VV73	nxf2	FBgn0036640;
Q9VR94	Obp19a	FBgn0031109;
Q9V8Y9	Obp56h	FBgn0034475;
P54194	Obp84a	FBgn0011282;
Q9V3I8	Ogg1	FBgn0027864;
P81910	Or22b	FBgn0026397;
O46077	Or2a	FBgn0023523;
P81914	Or33a	FBgn0026392;
Q9V3Q2	Or35a	FBgn0028946;
Q9V589	Or45b	FBgn0033422;
Q9V6A9	Or49a	FBgn0033727;
P82982	Or65a	FBgn0041625;
Q9VT20	Or67b	FBgn0036019;
Q9W3I5	Or7a	FBgn0030016;
Q9VNB5	Orco	FBgn0037324;
P81924	Or85e	FBgn0026399;
Q9VDM1	Or92a	FBgn0038798;
Q9VAW0	Or98b	FBgn0039582;
Q9W2U9	Or9a	FBgn0030204;
Q9VSR3	orb2	FBgn0264307;
Q9VCA2	Orct	FBgn0019952;
Q94526	Ork1	FBgn0017561;
P56672	otp	FBgn0015524;
P54192	Obp19d	FBgn0011280;
Q9W1X9	asrij	FBgn0034793;
P23803	odd	FBgn0002985;
Q9VCG3		FBgn0039126;
P23488	msopa	FBgn0004414;
P06002	ninaE	FBgn0002940;
Q95RW8	Optix	FBgn0025360;
Q8IRZ5	Or19b	FBgn0062565;
Q9V9I2	Or42a	FBgn0033041;
Q9V568	Or45a	FBgn0033404;
P81919	Or46a	FBgn0026388;
Q9VT90	Or67c	FBgn0036078;
Q9VVF3	Or74a	FBgn0036709;
P82986	Or82a	FBgn0041621;
Q9VHQ7	Or85b	FBgn0037590;
A1Z7U3		FBgn0053774;
P20240	Ote	FBgn0266420;
P51521	ovo	FBgn0003028;
Q9U1H9	sbr	FBgn0003321;
Q9VW26	Oat	FBgn0022774;
P54195	Obp28a	FBgn0011283;
Q8SY61	Obp56d	FBgn0034470;
Q8MMF9	Obp57d	FBgn0043536;
Q9I7H9	sud1	FBgn0265189;
P08255	Rh4	FBgn0003250;
P91657	Rh5	FBgn0014019;
Q24169	Orc5	FBgn0015271;
Q9V3H8	Nxt1	FBgn0028411;
Q8MKJ4	Obp57b	FBgn0043534;
O02372	lush	FBgn0020277;
Q9VAI6	Obp99b	FBgn0039685;
P08099	Rh2	FBgn0003248;
