Gene ID	Gene Symbol	
100280843	LOC100280843	
100194331	LOC100194331	
100281893	TIDP3606	
103630828	LOC103630828	
100193466	LOC100193466	
100282655	LOC100282655	
103629233	LOC103629233	
100275708	LOC100275708	
103639719	LOC103639719	
100282330	LOC100282330	
541710	rad51b	
541829	gst11	
100273392	LOC100273392	
103633877	LOC103633877	
100284972	LOC100284972	
100273237	LOC100273237	
100192769	IDP144	
100274770	LOC100274770	
100192514	LOC100192514	
100283657	cl32377_1(260)	
103637022	LOC103637022	
103634509	LOC103634509	
103635086	LOC103635086	
103625947	LOC103625947	
103642379	LOC103642379	
100191460	IDP1621	
103650984	LOC103650984	
100192727	LOC100192727	
100273898	LOC100273898	
100272803	LOC100272803	
732759	TPS3	
100281592	LOC100281592	
542337	arpp2a-2	
542719	arpp1a	
103655731	LOC103655731	
100278194	LOC100278194	
103644320	LOC103644320	
100502496	LOC100502496	
103652586	LOC103652586	
100282615	cl19880_1	
100285676	LOC100285676	
100283674	pco097109	
100381804	LOC100381804	
100284703	LOC100284703	
541714	TIDP2999	
542376	pdc1	
103649975	LOC103649975	
101027213	LOC101027213	
103641707	LOC103641707	
100283795	LOC100283795	
100285168	LOC100285168	
100282098	pco110886	
606403	LOC606403	
103648149	LOC103648149	
100502523	LOC100502523	
103626805	LOC103626805	
100281972	LOC100281972	
103634379	LOC103634379	
541911	LOC541911	
100384428	IDP148	
103655799	LOC103655799	
100283848	pco139896	
100191858	LOC100191858	
100279895	si660041a03	
100286104	LOC100286104	
103630695	LOC103630695	
100037808	ts1	
100382258	LOC100382258	
100501392	LOC100501392	
100383910	LOC100383910	
100283005	umc1374	
100501876	LOC100501876	
542363	adh1	
100216991	pco146545	
100283617	LOC100283617	
100191243	LOC100191243	
103652188	LOC103652188	
103654936	LOC103654936	
100281115	gpm587	
100281965	LOC100281965	
100272764	LOC100272764	
103633480	LOC103633480	
103645417	LOC103645417	
100272792	LOC100272792	
100272578	cl33662_1	
100383579	LOC100383579	
103639012	LOC103639012	
103638967	LOC103638967	
103634266	LOC103634266	
542548	PIS	
542165	an2	
100191757	pco115502(336)	
103635263	LOC103635263	
103640172	LOC103640172	
100284103	LOC100284103	
100382272	LOC100382272	
103637582	LOC103637582	
103648459	LOC103648459	
100283889	LOC100283889	
100192807	LOC100192807	
103643355	LOC103643355	
100191508	LOC100191508	
103653487	LOC103653487	
100282151	LOC100282151	
100282314	gpm532	
103634805	LOC103634805	
103625731	LOC103625731	
100304373	LOC100304373	
103637314	LOC103637314	
100283244	umc1306	
100501486	LOC100501486	
103647914	LOC103647914	
103633324	LOC103633324	
100280500	LOC100280500	
100273458	LOC100273458	
100284334	IDP1611	
100280335	LOC100280335	
100272536	LOC100272536	
103654548	LOC103654548	
100273582	LOC100273582	
100193519	gpm519	
100283207	LOC100283207	
100282547	LOC100282547	
103648202	LOC103648202	
100282783	si486083c08	
100281460	LOC100281460	
103649217	LOC103649217	
103640467	LOC103640467	
103642886	LOC103642886	
100285587	LOC100285587	
100273566	si618073h11	
542127	LOC542127	
100193842	LOC100193842	
103626486	LOC103626486	
103636529	LOC103636529	
103653056	LOC103653056	
103637889	bZIP100	
100282739	LOC100282739	
103651370	LOC103651370	
542589	meatpase	
100216715	LOC100216715	
100281347	LOC100281347	
100272423	LOC100272423	
100283280	LOC100283280	
100194011	LOC100194011	
100280189	TIDP9194	
100284087	LOC100284087	
103655990	LOC103655990	
100279268	LOC100279268	
103637351	LOC103637351	
100276918	LOC100276918	
100193740	TIDP3433	
103642372	LOC103642372	
103640891	LOC103640891	
100274445	TIDP2690	
103628941	LOC103628941	
100282760	umc2169	
101027087	LOC101027087	
845276	trnV	
100274536	LOC100274536	
100382727	LOC100382727	
100037778	hsp18c	
103626521	LOC103626521	
100283031	pco065510b	
100274569	umc1460	
100383607	LOC100383607	
103630796	Orphan169	
542215	gln3	
100274684	LOC100274684	
103626912	LOC103626912	
100272777	pco095310(445)	
100280719	pco085448	
100191855	pco093291	
103626952	LOC103626952	
103651403	LOC103651403	
100191612	pco112591	
103634611	LOC103634611	
100286258	LOC100286258	
100384244	LOC100384244	
103639812	LOC103639812	
100383787	LOC100383787	
100193364	LOC100193364	
100276170	cl14808_1	
100193557	LOC100193557	
100280292	LOC100280292	
100281255	LOC100281255	
100285448	LOC100285448	
100283352	LOC100283352	
103637379	LOC103637379	
103652988	LOC103652988	
100191885	cad1	
103634175	LOC103634175	
100273201	cl9367_1	
103641089	LOC103641089	
103640870	LOC103640870	
100127529	LOC100127529	
845197	psaI	
100282561	pco119340	
100282295	LOC100282295	
100193240	LOC100193240	
100283443	LOC100283443	
100272694	LOC100272694	
103637656	LOC103637656	
100272402	LOC100272402	
100285812	LOC100285812	
100857026	LOC100857026	
100191288	LOC100191288	
100283069	cl581_1	
103654363	LOC103654363	
100283511	LOC100283511	
100284931	pco114350(339)	
100273625	IDP475	
732774	ra3	
100284664	pco088982	
103639351	LOC103639351	
103626012	LOC103626012	
103635893	LOC103635893	
103640122	LOC103640122	
103636219	LOC103636219	
100192687	LOC100192687	
100191514	LOC100191514	
103649110	LOC103649110	
103650644	LOC103650644	
100280914	LOC100280914	
100283167	LOC100283167	
100283322	IAA12	
100381811	LOC100381811	
103636555	LOC103636555	
100282435	LOC100282435	
100276656	LOC100276656	
103626385	LOC103626385	
100272846	LOC100272846	
100382103	pco111061	
100192468	LOC100192468	
103629967	LOC103629967	
100280916	LOC100280916	
103648785	LOC103648785	
103651644	LOC103651644	
732829	opr5	
103634355	LOC103634355	
100279926	shpl1	
100273207	LOC100273207	
100284349	LOC100284349	
100285315	LOC100285315	
100279291	LOC100279291	
542608	eif6	
100381663	LOC100381663	
100283587	LOC100283587	
101027181	LOC101027181	
100282431	TIDP3438	
542721	LOC542721	
100382138	LOC100382138	
100281654	LOC100281654	
100191860	LOC100191860	
100194058	LOC100194058	
100280065	gpm212c	
100286047	gpm45	
100284842	LOC100284842	
103646019	LOC103646019	
103645931	LOC103645931	
103649460	LOC103649460	
100274537	pco071008b	
100284320	LOC100284320	
100272716	umc2319	
103649047	LOC103649047	
103628253	LOC103628253	
100304088	LOC100304088	
100191549	gpm277	
103653357	LOC103653357	
100383807	LOC100383807	
845268	trnR	
100281164	LOC100281164	
100272974	LOC100272974	
542224	CDPK1	
103633431	LOC103633431	
103644908	LOC103644908	
100384634	LOC100384634	
100217249	LOC100217249	
542331	me2	
103632724	LOC103632724	
100280012	LOC100280012	
103654476	LOC103654476	
100194270	pco084581a	
103639534	LOC103639534	
541967	LOC541967	
103651638	LOC103651638	
542314	incw1	
103644288	LOC103644288	
100192017	cl315_1	
100284012	LOC100284012	
100283854	LOC100283854	
100274462	-	
542737	AGP2	
100216986	LOC100216986	
103639803	LOC103639803	
100382771	LOC100382771	
103644627	LOC103644627	
100192052	LOC100192052	
103654352	LOC103654352	
103626608	LOC103626608	
103646450	LOC103646450	
103635858	LOC103635858	
100283496	LOC100283496	
100283320	LOC100283320	
100286031	LOC100286031	
100191982	LOC100191982	
103635900	LOC103635900	
100216593	LOC100216593	
100383593	LOC100383593	
100191275	pco135182	
103627781	LOC103627781	
541998	aic1	
542610	LOC542610	
100281305	pco115659	
103625803	LOC103625803	
103630112	LOC103630112	
103653855	LOC103653855	
100284677	IDP343	
100273283	LOC100273283	
100194333	LOC100194333	
100193935	pco071536	
100281661	LOC100281661	
100283135	pco111578	
103655219	LOC103655219	
103653268	LOC103653268	
103631989	LOC103631989	
100272519	LOC100272519	
542718	GAPC2	
103643150	LOC103643150	
100192795	pco135861(187)	
100280838	LOC100280838	
103627820	LOC103627820	
103633177	LOC103633177	
100217268	gpm690	
100193828	pco123975	
100283242	LOC100283242	
100382638	LOC100382638	
845205	psbH	
100283237	pco141739	
103641862	LOC103641862	
100273498	LOC100273498	
100283331	pco072020	
100382929	LOC100382929	
100383292	LOC100383292	
103647149	LOC103647149	
100191627	csu657(atpd)	
103632249	LOC103632249	
100191225	LOC100191225	
100383746	LOC100383746	
103648345	LOC103648345	
100285462	LOC100285462	
103633549	LOC103633549	
103626358	LOC103626358	
541866	prpo2	
100217203	srp32	
542723	hsp18f	
100279822	LOC100279822	
100280242	LOC100280242	
100277104	LOC100277104	
103653236	LOC103653236	
100280813	LOC100280813	
100284836	LOC100284836	
103631435	LOC103631435	
103642173	LOC103642173	
103654171	LOC103654171	
103632857	LOC103632857	
103639342	LOC103639342	
100194153	LOC100194153	
103638450	LOC103638450	
542342	LOC542342	
103650526	LOC103650526	
103628822	LOC103628822	
100279339	pco089743	
541619	fdx2	
100274153	si496035e06	
100191997	LOC100191997	
100273589	LOC100273589	
100285396	als1	
732809	bip2	
103640213	LOC103640213	
100191179	AY106269	
100278764	LOC100278764	
845242	trnA	
100286375	LOC100286375	
103636619	LOC103636619	
100383378	LOC100383378	
100281459	umc2526	
100284489	gpm9	
100501811	LOC100501811	
103635058	LOC103635058	
100856958	LOC100856958	
100276789	IDP245	
103628598	LOC103628598	
100384251	IDP2142	
541614	sqs1	
100191156	SC32	
100191330	TIDP3101	
103640983	LOC103640983	
100273421	umc2653	
541991	gst6	
100037829	LOX12	
100280801	LOC100280801	
100279992	LOC100279992	
100381434	LOC100381434	
100285809	LOC100285809	
100383770	LOC100383770	
100276177	LOC100276177	
103636157	LOC103636157	
103646970	LOC103646970	
103654848	LOC103654848	
100281433	TIDP3407	
542764	sod3	
100502326	LOC100502326	
103627567	LOC103627567	
845264	trnP	
845250	trnH	
100216842	LOC100216842	
100280410	LOC100280410	
100273093	LOC100273093	
100285419	cl9963_1	
103644679	LOC103644679	
100193626	AY110562	
103635498	LOC103635498	
100280549	LOC100280549	
103627277	LOC103627277	
100285202	LOC100285202	
100272256	AY112355	
103648263	LOC103648263	
542538	siy13053	
103652859	LOC103652859	
100193605	pco063192	
103637558	LOC103637558	
103632450	LOC103632450	
103636751	LOC103636751	
100273558	LOC100273558	
100283599	LOC100283599	
103629857	LOC103629857	
100273291	LOC100273291	
100285833	LOC100285833	
103628557	LOC103628557	
100274554	LOC100274554	
103654482	LOC103654482	
541783	LOC541783	
103651507	LOC103651507	
103652989	LOC103652989	
100280867	umc1194	
103654691	LOC103654691	
103639280	gpm355	
542733	sam2	
100284704	LOC100284704	
103630229	LOC103630229	
100285860	LOC100285860	
100383320	LOC100383320	
100193223	LOC100193223	
103632713	LOC103632713	
100284621	LOC100284621	
103626516	LOC103626516	
100282622	LOC100282622	
103641662	LOC103641662	
103646847	LOC103646847	
103649528	LOC103649528	
542352	prp4	
100273156	LOC100273156	
103640413	LOC103640413	
100194161	LOC100194161	
103631293	LOC103631293	
103643242	LOC103643242	
103632647	LOC103632647	
100279535	go1	
100382772	LOC100382772	
100279460	LOC100279460	
103648427	LOC103648427	
103655321	LOC103655321	
100280805	LOC100280805	
103649314	LOC103649314	
541958	sat1	
103632727	LOC103632727	
103652867	LOC103652867	
542552	rps11	
103625889	LOC103625889	
103633783	LOC103633783	
103654935	LOC103654935	
100280786	LOC100280786	
100279006	LOC100279006	
845213	rpl14	
100193827	si707044h04	
100216860	LOC100216860	
100502253	LOC100502253	
100382914	LOC100382914	
542662	sdg110a	
100286322	TIDP3683	
100283483	pco103361	
100274579	umc1110	
103631651	LOC103631651	
541949	AMADH2	
100275829	LOC100275829	
542227	LOC542227	
103638230	LOC103638230	
103630576	LOC103630576	
100285459	LOC100285459	
103633283	LOC103633283	
100502201	LOC100502201	
103635795	LOC103635795	
100286111	LOC100286111	
103627096	LOC103627096	
100191513	pco079304	
100280157	LOC100280157	
100381602	LOC100381602	
103633114	LOC103633114	
100273752	LOC100273752	
103650610	LOC103650610	
100382451	LOC100382451	
103655002	LOC103655002	
100280873	LOC100280873	
100280639	LOC100280639	
100273990	pco129562	
103641646	LOC103641646	
103625782	LOC103625782	
100280624	LOC100280624	
100285983	pco116042	
100273486	cl483_1	
103634185	LOC103634185	
100274566	LOC100274566	
100384187	LOC100384187	
103651170	LOC103651170	
100191581	LOC100191581	
100283865	TIDP2769	
100285173	IDP2420	
103634384	LOC103634384	
100501135	LOC100501135	
103642166	LOC103642166	
103640098	LOC103640098	
103642058	LOC103642058	
542233	me3	
100382637	pco135148	
542618	rop2	
100281248	LOC100281248	
103651634	LOC103651634	
100282398	umc1279	
100283909	LOC100283909	
100281591	LOC100281591	
100381449	LOC100381449	
103634102	LOC103634102	
100191701	LOC100191701	
100502295	LOC100502295	
100283650	pco069028	
103629584	LOC103629584	
100284192	umc1302	
103652427	LOC103652427	
100285877	LOC100285877	
100282551	pco144375b	
100383999	LOC100383999	
103632227	LOC103632227	
100286207	cl8986_1	
100283720	pco061688	
103636314	LOC103636314	
100284444	LOC100284444	
100280388	LOC100280388	
100273302	LOC100273302	
100284021	AY110400	
103651898	LOC103651898	
103649962	LOC103649962	
100285907	cl21045_1	
845200	psbB	
103639112	LOC103639112	
103635779	LOC103635779	
100272368	pco150589a	
103639746	LOC103639746	
542159	pco119463	
100382478	LOC100382478	
542022	LOC542022	
541827	met2a	
100284317	LOC100284317	
100383851	csu340	
100192351	asn4	
100382246	LOC100382246	
100194313	LOC100194313	
103641586	LOC103641586	
100274097	NRH2	
103648992	LOC103648992	
100216724	cl426_1a	
103641423	LOC103641423	
103634643	LOC103634643	
100281205	LOC100281205	
103628245	LOC103628245	
542454	RP-P0	
100382596	LOC100382596	
541646	sodB	
100279981	acs7	
100240689	pco096794a	
103636074	LOC103636074	
103649426	LOC103649426	
100191237	LOC100191237	
100382925	si946015a02(578)	
100280551	LOC100280551	
541642	hk3	
103642073	LOC103642073	
100192089	LOC100192089	
100192684	LOC100192684	
103632090	LOC103632090	
100193695	LOC100193695	
542756	gpm638	
100194399	LOC100194399	
100286265	umc2252	
100273700	pco073762	
103647484	LOC103647484	
100381699	LOC100381699	
100216781	LOC100216781	
107305678	LOC107305678	
100286340	LOC100286340	
103646454	LOC103646454	
103648872	LOC103648872	
100280597	LOC100280597	
103655189	LOC103655189	
100285752	LOC100285752	
101202711	LOC101202711	
100284007	LOC100284007	
103644703	LOC103644703	
100280109	LOC100280109	
100191959	MOCS3-2	
103631060	LOC103631060	
100280071	TIDP3759	
100304072	LOC100304072	
100383125	IDP301	
100282847	gpm540b	
100191434	LOC100191434	
100274370	LOC100274370	
103642092	LOC103642092	
100273624	IDP610	
100381344	LOC100381344	
100283156	pco112007	
100280389	LOC100280389	
103650331	LOC103650331	
100284499	LOC100284499	
542252	mas1	
100274185	LOC100274185	
100280726	cl11267_1	
100383871	pco124991(180)	
103627785	LOC103627785	
100286308	LOC100286308	
101027137	LOC101027137	
100381923	pco101682(581)	
100272911	pco094428	
100191832	LOC100191832	
103647308	LOC103647308	
100282254	LOC100282254	
100279265	LOC100279265	
100383338	LOC100383338	
845202	psbD	
100283940	LOC100283940	
100282692	AY110052	
103626414	LOC103626414	
100282823	LOC100282823	
100285960	LOC100285960	
100272744	LOC100272744	
100273876	LOC100273876	
103633997	LOC103633997	
103653478	LOC103653478	
103652241	LOC103652241	
541618	mpk2	
100283531	LOC100283531	
100285427	LOC100285427	
100284312	LOC100284312	
606410	pdi2	
100279276	pco085879	
542478	psb29	
100281192	TIDP3459	
100283209	LOC100283209	
100191674	AY109678	
103627036	LOC103627036	
100281541	LOC100281541	
100284296	pco137761b	
100382429	LOC100382429	
103652740	LOC103652740	
100282711	umc2257	
103629822	LOC103629822	
542518	gpm645	
100192603	LOC100192603	
100285655	cl6947_1	
100276364	LOC100276364	
103637972	LOC103637972	
103632406	LOC103632406	
100286302	LOC100286302	
100283555	LOC100283555	
100279520	TIDP3439	
542056	cko3	
103649652	LOC103649652	
103635404	LOC103635404	
100192060	bf1	
103640406	LOC103640406	
100282471	LOC100282471	
100280482	LOC100280482	
103654926	LOC103654926	
100273115	IDP2400	
103647262	LOC103647262	
100281988	ap17	
103626390	LOC103626390	
100282861	LOC100282861	
103627183	LOC103627183	
100285823	LOC100285823	
100281246	LOC100281246	
100282733	pco129446	
100282055	LOC100282055	
103652203	LOC103652203	
100281571	pco062200b	
100283351	LOC100283351	
100193589	LOC100193589	
100284226	LOC100284226	
100191233	LOC100191233	
100286035	pco151371	
100381531	LOC100381531	
100280148	LOC100280148	
100272999	LOC100272999	
732772	LOC732772	
100280665	LOC100280665	
100282286	pco132322	
100273505	LOC100273505	
100281194	IDP325	
100280207	LOC100280207	
100282442	LOC100282442	
100282324	LOC100282324	
100283858	LOC100283858	
100272726	TRAF18	
100284894	gpm925	
541790	rpl29	
101027105	LOC101027105	
100283887	LOC100283887	
100194136	LOC100194136	
100193245	LOC100193245	
100280596	LOC100280596	
100191171	LOC100191171	
100273803	LOC100273803	
100382126	LOC100382126	
100286267	LOC100286267	
100284973	LOC100284973	
103646225	LOC103646225	
100191673	spr1	
103649811	LOC103649811	
103654853	LOC103654853	
103647735	LOC103647735	
100384812	LOC100384812	
100384520	LOC100384520	
100282996	LOC100282996	
103633411	LOC103633411	
100281226	LOC100281226	
103632225	LOC103632225	
103638125	LOC103638125	
100272783	LOC100272783	
103640425	LOC103640425	
100282565	pco122135	
103642508	LOC103642508	
541709	rad51a	
732751	tps10	
103635758	LOC103635758	
100191728	D8	
100127526	ZCN17	
100286074	pco154872	
100381505	LOC100381505	
103637104	LOC103637104	
100127010	a2	
100217251	pco072913	
541695	LOC541695	
845222	rpl33	
103651132	LOC103651132	
100286148	LOC100286148	
100285899	LOC100285899	
100282643	LOC100282643	
101027208	LOC101027208	
845170	atpB	
100384262	AUX14	
100037763	DER1.1	
103642837	LOC103642837	
100192764	IDP207	
100192829	LOC100192829	
100282218	LOC100282218	
103647994	LOC103647994	
100217140	cl5847_1	
103649956	LOC103649956	
100279728	LOC100279728	
103637465	LOC103637465	
100382528	LOC100382528	
100191625	LOC100191625	
103633481	LOC103633481	
542060	et5	
100384522	TIDP3366	
103645320	LOC103645320	
100285474	LOC100285474	
100216856	LOC100216856	
542338	arpp2a-3	
103635621	LOC103635621	
100384368	LOC100384368	
103630226	LOC103630226	
103630290	LOC103630290	
100283208	pco104428a	
100285435	LOC100285435	
100272439	LOC100272439	
100280306	LOC100280306	
100272302	LOC100272302	
732812	arf1	
103636182	LOC103636182	
100191272	LOC100191272	
100283899	LOC100283899	
542418	TUBB5	
100285964	LOC100285964	
100281167	LOC100281167	
100240695	IDP1471	
100272263	LOC100272263	
100304271	LOC100304271	
103648212	LOC103648212	
100273584	LOC100273584	
100283610	LOC100283610	
100273169	LOC100273169	
100274751	LOC100274751	
100194338	cl5118_1	
100285507	LOC100285507	
103504713	LOC103504713	
100280155	LOC100280155	
100285449	LOC100285449	
103652516	LOC103652516	
103644310	LOC103644310	
100276821	chi1	
103655074	LOC103655074	
100193689	LOC100193689	
103646045	LOC103646045	
100857099	LOC100857099	
542365	SH-1	
100280448	lyce1	
101027258	LOC101027258	
100216708	cl53957_1a	
103637566	LOC103637566	
103637673	LOC103637673	
542238	ae1	
103631463	LOC103631463	
103642407	LOC103642407	
100282440	pco081507	
100383425	LOC100383425	
100281078	LOC100281078	
100383557	LOC100383557	
100191719	LOC100191719	
103646666	LOC103646666	
103651319	LOC103651319	
103650549	LOC103650549	
100193137	LOC100193137	
101027099	FDX1	
100280822	LOC100280822	
103633692	LOC103633692	
103630143	LOC103630143	
100282961	RSZ21	
103628960	LOC103628960	
100278219	LOC100278219	
103633557	LOC103633557	
100382039	umc1280	
100278777	LOC100278777	
100284315	LOC100284315	
100279983	LOC100279983	
100284080	IDP2350	
100191887	LOC100191887	
100282652	LOC100282652	
100194295	LOC100194295	
542248	tua5	
100274443	LOC100274443	
100283953	LOC100283953	
100856897	LOC100856897	
100216909	LOC100216909	
103631077	LOC103631077	
542490	gst16	
103644779	LOC103644779	
100279267	gpm24	
103625708	LOC103625708	
100281473	pco147515	
100280092	pco145555(650)	
101027145	LOC101027145	
100283816	pco070877	
100193841	LOC100193841	
103633537	LOC103633537	
100283266	cl4677_1a	
103639989	LOC103639989	
100281291	LOC100281291	
100283431	LOC100283431	
100501457	LOC100501457	
100191620	LOC100191620	
778431	AY109740	
100280081	LOC100280081	
541999	uaz7c01b01	
100281694	AY110016	
103635427	LOC103635427	
100285886	LOC100285886	
100383137	LOC100383137	
541848	gpm198	
103635817	LOC103635817	
100274271	pco103153	
100381286	LOC100381286	
103642171	LOC103642171	
100286149	LOC100286149	
103654949	LOC103654949	
606471	der2	
103637403	LOC103637403	
100281028	pco104752	
100501240	LOC100501240	
100272259	LOC100272259	
100191894	sad1	
100174972	LOC100174972	
100283514	LOC100283514	
100282597	cl62603_1	
100285995	LOC100285995	
100383495	LOC100383495	
103626852	LOC103626852	
103628634	LOC103628634	
100285548	LOC100285548	
100285759	LOC100285759	
845209	psbL	
100383415	LOC100383415	
100278369	LOC100278369	
100501213	LOC100501213	
103630841	LOC103630841	
100381294	LOC100381294	
103634395	LOC103634395	
100281186	LOC100281186	
103650933	LOC103650933	
103653401	LOC103653401	
103647875	LOC103647875	
100217176	LOC100217176	
100194368	LOC100194368	
100193522	pco095943	
100281486	LOC100281486	
100193874	IDP65	
100283253	uce2	
542321	lhcb6	
103639881	LOC103639881	
100170245	SINA2	
100280635	LOC100280635	
103652933	LOC103652933	
103650974	LOC103650974	
100282884	umc2627	
100193602	LOC100193602	
100279909	LOC100279909	
100282104	IDP307	
100282336	LOC100282336	
100280083	LOC100280083	
103631568	LOC103631568	
103626225	LOC103626225	
845231	rps15	
100284054	LOC100284054	
100282544	LOC100282544	
100283567	LOC100283567	
100193229	LOC100193229	
103633010	LOC103633010	
100273358	LOC100273358	
100192006	pco143623b	
103649171	LOC103649171	
100281696	LOC100281696	
100282820	umc2053	
100857003	LOC100857003	
100273772	LOC100273772	
100191152	umc2734	
103627974	LOC103627974	
103634252	LOC103634252	
103649148	LOC103649148	
100272914	LOC100272914	
100273426	LOC100273426	
103649899	LOC103649899	
100193335	LOC100193335	
103638745	LOC103638745	
100283702	magi10013	
103653897	LOC103653897	
100191704	LOC100191704	
103632428	LOC103632428	
100282598	LOC100282598	
100286008	si618042f05b	
103644860	LOC103644860	
542162	PLC	
103638709	LOC103638709	
100216632	umc1244	
100381824	LOC100381824	
103644761	LOC103644761	
100279924	IDP295	
542367	LOC542367	
100284825	LOC100284825	
100281870	LOC100281870	
100281693	LOC100281693	
103651342	LOC103651342	
103654587	LOC103654587	
100281641	TIDP2957	
100280871	LOC100280871	
103649227	LOC103649227	
103626247	LOC103626247	
100282430	LOC100282430	
103634168	LOC103634168	
542482	csy1	
103644435	LOC103644435	
103636269	SR45_2	
103634613	LOC103634613	
100272499	si618008b02f	
103625925	LOC103625925	
100382806	LOC100382806	
100281927	gpm600	
100281652	cl27615_1	
100384526	LOC100384526	
101027163	LOC101027163	
103642718	LOC103642718	
100272989	LOC100272989	
100283823	LOC100283823	
100192899	LOC100192899	
103642497	LOC103642497	
100272968	LOC100272968	
100217166	LOC100217166	
100193822	LOC100193822	
541612	pco072676(750)	
100280787	LOC100280787	
845238	rps4	
542090	SET104	
103627752	LOC103627752	
103638054	LOC103638054	
100284803	LOC100284803	
100276497	LOC100276497	
103638773	LOC103638773	
100282371	IDP620	
103647380	LOC103647380	
103640437	LOC103640437	
100217092	LOC100217092	
103642600	LOC103642600	
103626407	LOC103626407	
100281497	LOC100281497	
100217275	LOC100217275	
100216970	umc2306	
100284541	umc2089	
103643444	LOC103643444	
103634668	LOC103634668	
103652713	LOC103652713	
100283737	LOC100283737	
100857080	P4H4	
100273270	LOC100273270	
100276991	LOC100276991	
103654889	LOC103654889	
103642227	LOC103642227	
103643458	LOC103643458	
100284259	LOC100284259	
100273383	LOC100273383	
100383121	LOC100383121	
732815	opr1	
100193172	magi108573	
103649385	LOC103649385	
100382292	LOC100382292	
103653836	LOC103653836	
103626016	LOC103626016	
100280862	LOC100280862	
100285646	LOC100285646	
103648751	LOC103648751	
103633725	LOC103633725	
100192011	LOC100192011	
100193077	LOC100193077	
100383265	cl40113_1	
100272481	TIM	
103638012	LOC103638012	
100282517	pco128668	
103647771	LOC103647771	
103645528	LOC103645528	
103645882	LOC103645882	
103646280	LOC103646280	
103627664	LOC103627664	
103644459	LOC103644459	
103646469	LOC103646469	
103636484	LOC103636484	
732806	rf2	
100283908	LOC100283908	
542499	sat3	
100284180	LOC100284180	
845210	psbM	
103626543	LOC103626543	
100382424	LOC100382424	
100284815	LOC100284815	
100216729	LOC100216729	
100274236	pco110680	
100273848	LOC100273848	
100273196	IDP1438	
100282289	LOC100282289	
542438	cys2	
103636723	LOC103636723	
100277024	cl10045_1a	
100279847	LOC100279847	
100282862	LOC100282862	
100285767	LOC100285767	
103647427	LOC103647427	
100279843	LOC100279843	
100382199	LOC100382199	
100281585	LOC100281585	
100194283	RSZ20	
100285576	LOC100285576	
100381846	LOC100381846	
103650174	LOC103650174	
100284577	LOC100284577	
100217106	LOC100217106	
103644630	LOC103644630	
100282128	sca1	
100501403	LOC100501403	
100272815	LOC100272815	
100193262	pco064822	
100193830	pco103958	
100383280	LOC100383280	
606411	pdi3	
100273412	LOC100273412	
103630133	LOC103630133	
100193056	LOC100193056	
100502409	LOC100502409	
103641967	LOC103641967	
100281747	LOC100281747	
100282690	si946088d04	
103640218	LOC103640218	
100193858	LOC100193858	
100283288	LOC100283288	
100191657	LOC100191657	
100279258	LOC100279258	
103637737	LOC103637737	
100282351	IDP2468	
103649496	LOC103649496	
103637376	LOC103637376	
103627197	LOC103627197	
103626734	LOC103626734	
100277544	LOC100277544	
103650184	LOC103650184	
100216685	LOC100216685	
103653691	LOC103653691	
100381337	LOC100381337	
100501645	LOC100501645	
100857087	P4H6-3	
100285515	LOC100285515	
100383920	LOC100383920	
100284712	LOC100284712	
100284398	LOC100284398	
100526751	LOC100526751	
100193244	IDP1624	
103655139	LOC103655139	
100273463	LOC100273463	
103628184	LOC103628184	
103625743	LOC103625743	
100384298	LOC100384298	
100194166	LOC100194166	
100274057	LOC100274057	
100280514	cl12984_1a	
845279	trnY	
100192778	LOC100192778	
100501841	LOC100501841	
100192949	LOC100192949	
103644423	LOC103644423	
542633	siaf244694b	
100382453	LOC100382453	
542481	LOC542481	
103639131	LOC103639131	
103652898	LOC103652898	
100127510	LOC100127510	
100284715	LOC100284715	
100283653	LOC100283653	
103639806	LOC103639806	
103630170	LOC103630170	
100281052	LOC100281052	
103627635	LOC103627635	
100282134	LOC100282134	
103635633	LOC103635633	
100282418	magi99589	
541959	sat2	
100526750	CKX6	
100285259	gpm274	
100280576	LOC100280576	
100285592	LOC100285592	
542374	mdh6	
100279839	LOC100279839	
100279753	LOC100279753	
100282303	LOC100282303	
103640610	LOC103640610	
103638302	LOC103638302	
100283015	pco103407	
732762	gpm791	
100191192	pco124661	
100274516	LOC100274516	
103643201	LOC103643201	
100281349	LOC100281349	
100285551	LOC100285551	
100284548	LOC100284548	
103633554	LOC103633554	
100274533	LOC100274533	
103645290	LOC103645290	
100382033	pco080795	
101027200	LOC101027200	
103638081	LOC103638081	
103625908	LOC103625908	
100216890	LOC100216890	
100272353	gpm443	
100272886	LOC100272886	
103639085	LOC103639085	
100193107	LOC100193107	
100272235	LOC100272235	
103646939	LOC103646939	
100216644	LOC100216644	
103637302	LOC103637302	
103642518	LOC103642518	
103631143	LOC103631143	
103651095	LOC103651095	
100273277	LOC100273277	
100273080	LOC100273080	
100272851	LOC100272851	
103651148	LOC103651148	
100281190	LOC100281190	
845226	rpoC1	
100280365	TIDP3331	
103644042	LOC103644042	
100383498	csu43	
100274427	pco083783	
100283855	LOC100283855	
103646156	LOC103646156	
677667	si603015d01b	
100280404	LOC100280404	
103636014	LOC103636014	
542196	TIDP3261	
100277387	LOC100277387	
100382119	LOC100382119	
100280565	TIDP2716	
100282718	LOC100282718	
103634670	LOC103634670	
100279283	LOC100279283	
100217206	LOC100217206	
100502340	LOC100502340	
